ID,position_1,position_2,position_3,amplitude,sigma,labels,snpA_ID,snpA_positions_1,snpA_positions_2,snpA_positions_3,snpA_amplitude,snpA_sigma,snpB_ID,snpB_positions_1,snpB_positions_2,snpB_positions_3,snpB_amplitude,snpB_sigma,cellID
74,333.12044061515,231.659580356788,1.48076923076923,0.00310404010834456,1.01127218511543,ALLELE 2,0,0,0,0,0,0,389,334.515870318488,232.058626928259,1.48076923076923,0.00288679955190085,1.01424831565204,1
75,290.178756576996,163.378375427978,1.88461538461538,0.00297483160115861,0.910630760724449,ALLELE 1,189,290.738812395999,164.539417298322,1.88461538461538,0.00199984240448199,1.02369537252321,0,0,0,0,0,0,1
76,195.1582100648,223.665359983138,0.673076923076923,0.00341117844450867,0.987176128825665,ALLELE 2,0,0,0,0,0,0,248,197.072489847522,223.984503008808,0.673076923076923,0.00187165511354184,1.82480140442329,1
77,314.765072139417,200.034308681657,0.538461538461538,0.00327809462445379,0.890495599655405,3-color,66,315.414255078718,201.29404272422,0.538461538461538,0.00182830259644121,0.981127086888311,463,316.253445019423,200.599210678971,0.403846153846154,0.00492599489106195,1.18733133594883,1
78,439.566748971198,196.106335334777,1.07692307692308,0.00335768637284394,0.999942817250946,ALLELE 2,0,0,0,0,0,0,366,441.009842257974,196.371294552652,0.942307692307692,0.00237882565186302,1.0351783629971,1
79,310.117243642192,214.00763335023,1.61538461538462,0.00280708817698032,0.975225546546307,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
80,319.941914540687,196.773041828881,0.538461538461538,0.00253638007300559,1.05388558291596,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
81,316.441794866768,169.720921449809,0.538461538461538,0.00314821392586243,1.10114032696375,ALLELE 2,0,0,0,0,0,0,179,317.705269405677,170.560660391164,0.403846153846154,0.00220541597559275,1.07308755286512,1
82,347.436957967582,242.761207917912,0.807692307692308,0.00340175089739831,0.985890629666093,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
83,408.018738316386,228.422034985679,1.21153846153846,0.00323727819611906,1.02403436752968,ALLELE 2,0,0,0,0,0,0,19,409.099123448415,228.765154620075,1.21153846153846,0.00121076975674296,1.34375126975622,1
